company_name,company_link
Donegal Financial Services Corp.,https://www.cnbc.com/
"Doral Holdings Delaware, LLC",https://www.bloomberg.com/
Dubose Irrevocable Asset Trust of 1998 FBO Anna Adams Dubose,https://www.ffiec.gov/
DWS USA Corporation,https://dws.com/
Dubose Irrevocable Asset Trust of 1998 FBO Jamie Adams Dubose,https://www.ffiec.gov/
"Doral Holdings, L.P",https://www.bloomberg.com/
"Eagle Financial Bancorp, Inc.",https://www.bloomberg.com/
E*TRADE Mortgage Backed Securities Corp.,https://us.etrade.com/
Dynex Securities Corp.,https://www.bloomberg.com/
"East Side Financial, Inc.",https://www.eastsidefunding.com/
East Charter 1 Bank Financial,https://www.citizensbank.com/
"e3holdings, inc.",https://www.bloomberg.com/
"East Texas Bancshares, Inc.",https://www.bloomberg.com/
"East Central Holding Company, Inc.",https://www.cbibanks.com/
Ecoban Finance Ltd,https://www.bloomberg.com/
"ebank Financial Services, Inc.",https://www.reuters.com/
Eden Financial Corporation,https://www.texasfinancialbank.com/
East Texas Financial Corporation,http://www.ibanknet.com/
"Eitzen Independents, Inc.",http://www.bloomberg.com/
"Emigrant Bancorp, Inc.",https://www.bloomberg.com/
"Empire Holdings, Inc.",https://www.bloomberg.com/
Elmo Lake Bank,https://www.lakeelmobank.com/
Enk Capital Debt Fund LLC,http://www.formds.com/
Envios Abreu Y Collado Ltd,https://www.manta.com/
Elizabeth Building & Loan Association,http://www.ebla-va.com/
"Essay Bank Holdings, LLC",http://www.ibanknet.com/
"Equitable Bancorp, MHC",https://www.equitablebank.com/
Erste Bank New York,https://www.erstegroup.com/
"EverBank Financial, LP",http://www.tiaabank.com/
"Everence Holdings, Inc.",https://www.everence.com/
Enterprise Trust Company,https://www.enterprisebank.com/
Endeavor Bank,https://www.bankendeavor.com/
"EWSB Bancorp, Inc.",http://www.ibanknet.com/
"Equitable Bank, SSB",https://www.theequitablebank.com/
"Exchange Bancshares of Moore, Inc.",https://www.bloomberg.com/
Eurocash Usa Inc,https://start.cortera.com/
"Exchange Bancorp, Inc.",http://www.bloomberg.com/
"ExTran International Bank, N.A.",https://www.bloomberg.com/
Enterprise Bank & Trust of Arizona,https://www.enterprisebank.com/
"F C Holdings of Delaware, Inc.",https://www.bloomberg.com/
Englewood Acquisition Bank,https://www.fdic.gov/
"Excel Bancorp, LLC",http://www.bloomberg.com/
Faith Bank Holding Company,https://www.bloomberg.com/
Family Federal Savings Bank,https://familyfederal.com/
"Faribault FSL Bancorporation, Inc.",https://www.bloomberg.com/
Farm Credit Bank of Texas,https://www.farmcreditbank.com/
Exchange Services Inc,https://www.wellsfargo.com/
Farmer State Bank,https://www.farmersstatebank.com/
Farm Credit System,https://en.wikipedia.org/
Farmers & Merchants Bank,https://www.fmb.com/
"Farmers Bancorp, Inc.",https://www.bloomberg.com/
"Farmers Bancshares, Inc.",http://www.bloomberg.com/
"Farmers State Bank (Northwood, IA)",https://www.fsbbanks.com/
"Farmersville Bancshares, Inc.",https://www.bloomberg.com/
"Farnsworth Bancorp, Inc.",http://www.nasdaq.com/
Farrar Beresford Bancorporation Inc. Irrevocable Trust,https://www.bloomberg.com/
FCB Corporation,http://www.ibanknet.com/
"FDS Thrift Holding Company, Inc.",https://www.federalreserve.gov/
F S G Bank Inc.,https://www.bloomberg.com/
"Everest Merchant Funding, Inc.",http://www.everestbusinessfunding.com/
Fayette Bancorporation,http://www.ibanknet.com/
Federal Home Loan Bank of Des Moines,https://www.fhlbdm.com/
"Evergreen Holdings, LLC",https://www.bloomberg.com/
Export-Import Bank of the United States,https://www.exim.gov/
"F.S.B. Bancorporation Inc. of Fort Morgan, Colorado",https://www.bloomberg.com/
"FFBW, MHC",https://www.bloomberg.com/
Farmers State Holding Company,http://www.ibanknet.com/
Federal Home Loan Bank of Indianapolis,http://www.fhlbi.com/
Federal Home Loan Banks,https://en.wikipedia.org/
"FFP Group, Inc",http://krtnradio.com/
"Fidelity Federal Savings & Loan Association, MHC",http://www.bloomberg.com/
Fidelity Mutual Holding Company,https://www.bloomberg.com/
Fidelity Company,https://www.fidelity.com/
"Feather River Bancorp, Inc.",http://www.ibanknet.com/
"Fidelity Thrift Holding Co., Inc.",https://www.sec.gov/
Fifth Third Bank (Central Florida),https://www.53.com/
Fifth Third Bank (Chicago),https://locations.53.com/
"Fieldpoint Private Holdings, Inc.",http://www.fieldpointprivate.com/
Fifth Third Capital Trust IX,https://ir.53.com/
Fifth Third Capital Trust VIII,https://www.sec.gov/
"FFC Management, Inc.",https://www.bloomberg.com/
Fifth Third Capital Trust VI,https://www.bloomberg.com/
Fifth Third Capital Trust X,https://www.moodys.com/
Fifth Third Capital Trust XI,https://www.bloomberg.com/
Federal Home Loan Bank of Cincinnati,https://www.fhlbcin.com/
Fifth Third Capital Trust XII,https://www.bloomberg.com/
Financial Corporation of Louisiana,http://www.ibanknet.com/
Financial Corporation of Santa Barbara,http://www.bloomberg.com/
Financial Federal Savings Bank,http://www.finfedmem.com/
"Financial Services of Saint Croix Falls, Inc.",https://www.bloomberg.com/
"First American State Bank (Oldham, SD)",https://www.bankwithfasb.com/
"First Bancorp of Durango, Inc.",http://www.bloomberg.com/
"First Baird Bancshares, Inc.",http://www.bloomberg.com/
"First Bancorp, Inc.",https://www.thefirst.com/
"Finlayson Bancshares, Inc.",http://www.ibanknet.com/
First American Associates Llc,https://www.fapcig.com/
"First Bank of Commerce, N.A.",https://www.bankofcommerce.org/
First Belmond Bancorporation,http://www.ibanknet.com/
First Bank of Utica,https://www.fbutica.com/
Fifth Third Bank (South Florida),https://locations.53.com/
"FFBW, Inc. (MHC)",https://www.bloomberg.com/
First American Bancorp,https://www.bloomberg.com/
First Chicago NBD Capital IV,https://www.bloomberg.com/
First Bank,https://www.efirstbank.com/
First Choice Bancorp,https://www.firstchoicebankca.com/
First Colorado Financial Corporation,https://www.firstcoloradobank.com/
First Commercial Financial Corp.,https://www.bloomberg.com/
First Commonwealth Capital Trust I,https://www.bloomberg.com/
"First Boston Holdings, Inc.",https://www.bloomberg.com/
First Community Bancshares Corp.,https://www.firstcommunitybank.com/
First Community Bank,https://www.firstcommunitybank.com/
First Community Banking Corporation,https://www.firstcommunitybank.com/
"First Cecilian Bancorp, Inc.",https://www.thececilianbank.com/
First Columbia Financial Corporation,https://www.firstcolumbiabank.com/
First Community Bank Corporation of America,https://www.bloomberg.com/
First Commerce Bank,https://www.firstcommercebank.net/
First Credit & Commerce Corp,https://www.firstcommercecu.org/
First City Fund Corporation,https://www.startbank.com/
First Capitol Financial Corporation,https://www.bloomberg.com/
"First Dupage Bancorp, Inc.",http://www.bloomberg.com/
"First FedDelta Bancshares, MHC",https://www.bloomberg.com/
"First Federal Bancorp, MHC",https://www.bloomberg.com/
"First Eldorado Bancshares, Inc.",http://www.ibanknet.com/
First Federal Fsb,https://www.ffbkc.com/
"First Federal Bancorp, Inc.",https://www.bloomberg.com/
"First Federal Savings & Loan Association of Van Wert, MHC",https://www.bloomberg.com/
First Federal MHC,https://www.bloomberg.com/
First Glades Corporation,https://www.bloomberg.com/
First Financial Corporation,https://www.bloomberg.com/
"First Commerce Community Bankshares, Inc.",https://www.bloomberg.com/
"First Federal Savings & Loan Of Mc Minnville, Inc",https://www.firstfedweb.com/
"First Interstate Bancsystem, Inc., Four Wal-Mart In-Store Banking Offices",https://www.bloomberg.com/
"First Hale Center, Inc.",https://www.ffiec.gov/
"First Investment Company, Inc",http://www.fic.com.kw/
First Illinois Corporation,https://www.bloomberg.com/
First Horizon Bank,http://www.firsthorizon.com/
"First Miami Bancshares, Inc.",http://www.ibanknet.com/
First Imperial Credit Union,http://www.ficu.com/
First MSB Bank,https://www.firstmidwest.com/
"First Jones Bancorporation, Incorporated",https://www.bizjournals.com/
"First National Bancorp, Inc.",https://www.bloomberg.com/
First Milton Bank,https://www.tldrgames.com/
First National Bank,https://www.fnb.co.za/
"First National Bank Inc (Chicago Heights, IL)",https://www.ffiec.gov/
First Lake Corporation,https://banksifsccode.com/
"First National of Illinois, Inc.",http://www.fnbiweb.com/
First National Corporation,https://www.fnb-online.com/
"First National Bank, Lockney",https://www.bloomberg.com/
"First Liberty Holdings, LLC",http://www.bloomberg.com/
"First Nebraska Bancs, Inc.",https://www.firstnebraska.bank/
First Piggy Bank,https://en.wikipedia.org/
"First National Bank of Commerce (Wilmington, DE)",https://www.yelp.co.uk/
First Fidelity Financial Group LLC,http://www.ffb-fg.com/
First Security Bank & Trust,https://www.1stsecuritybank.com/
"First Sleepy Eye Bancorporation, Inc.",http://www.ibanknet.com/
First Spirit Bank,https://www.spiritbank.com/
First Financial Bank,https://www.bankatfirst.com/
"First State Bancorp of Monticello, Inc.",https://www.fsbcorp.com/
First Prosperity Of El Campo,https://www.prosperitybankusa.com/
"First State Bancshares, Inc.",https://www.fscb.com/
"First State Bancorporation, Inc.",https://www.bloomberg.com/
First Texas Environmental Bancorporation,https://www.bloomberg.com/
First State Bank Central Texas,http://www.tdtnews.com/
"First State Bankshares, Inc.",https://www.bloomberg.com/
"First White Oak Bancshares, Inc.",https://www.manta.com/
First Western Capital Trust I,http://www.marketwired.com/
FirsTier Bank of Kearney,https://www.firstierbanks.com/
"Firstcom Bancorp, Inc.",http://www.bloomberg.com/
FivePoint Federal Credit Union,https://www.5pointcu.org/
"Five Flags Banks, Inc.",http://www.ibanknet.com/
Fixed Income Client Solutions LLC,https://www.bloomberg.com/
First Okmulgee Corporation,https://www.bloomberg.com/
"First Place Bank (Hicksville, OH)",https://www.bloomberg.com/
First Pioneer Bank Corp.,https://www.fpnb.bank/
Florida Commerce Credit Union,https://www.firstcommercecu.org/
Florida Shores Bank - Central,http://www.heraldtribune.com/
Fleet Capital Trust XI,https://www.bloomberg.com/
First New Mexico Financial Corporation,http://www.ibanknet.com/
FMCC Auto Bank,https://www.bloomberg.com/
"First National Bank of Pennsylvania (Hermitage, PA)",https://www.fnb-online.com/
"FNBMD Bancshares, Inc.",http://www.bloomberg.com/
FNBEly Bancorporation,https://www.federalregister.gov/
FNSB Bancorporation Corp.,http://www.bloomberg.com/
Foamex Capital Corp.,http://www.bloomberg.com/
FirstSun Capital Bancorp,https://www.bloomberg.com/
"FOJ Partners, L.P.",https://www.bloomberg.com/
"FMS Bancorp, Inc.",http://www.ibanknet.com/
Florida Coastline Comm.,https://lk.kompass.com/
"FOJ Management Company, LLC",https://www.richmondfed.org/
"Florida State Bank, National Association",https://www.centerstatebank.com/
"Ford Group Bank, National Association",https://www.bloomberg.com/
Foothills Community Bank,https://www.myfoothillsbank.com/
"Ford Management II, L.P.",https://fordfundlp.com/
"Ford Ultimate Management II, LLC",https://www.bloomberg.com/
"Forethought Financial Services, Inc.",https://www.globalatlantic.com/
Foundation First Bank,https://www.foundationonebank.com/
Foundation National Bank,https://www.oldnational.com/
"Frank P. Doyle Trust, Article IX",http://www.bloomberg.com/
Freedom Bank,https://www.thatsfreedom.bank/
Freehold MHC,https://www.freeholdsavingsandloan.com/
Fremont General Financing I,https://www.bloomberg.com/
"Ford Bank, NA",https://fordfundlp.com/
Forward Mutual Holding Company,https://www.chicagofed.org/
Front Street Bank,https://www.bankmainstreet.com/
"FSB Bancorp, MHC",http://www.ibanknet.com/
"FSB Community Bankshares, MHC",https://seekingalpha.com/
"Flatwater Bancshares, Inc.",https://www.bloomberg.com/
"FSB, LLC",http://www.fsbfs.com/
"Frontier Management, LLC",https://frontiermgmt.com/
"Full Service Insurance Agency, Inc.",https://www.bloomberg.com/
"G. Jeffrey Records, Jr. 2003 Family Trust",https://www.bloomberg.com/
Fort Financial Credit Union,https://www.fortfinancialcu.org/
"Ford Family Investment, LP",https://www.bloomberg.com/
"G. Jeffrey Records, Jr. 2004 Family Trust (KRR)",https://www.bloomberg.com/
"G. Jeffrey Records, Jr. 2008 Gst Exempt Family Trust",https://en.wikipedia.org/
Gate City's Community Bank,https://www.gatecitybank.com/
Gateway Pacific Bancorp,https://www.bloomberg.com/
FWMC Control Trust,https://law.justia.com/
Gateway Pacific Bank,https://www.bloomberg.com/
"GBank Financial Holdings, Inc.",https://www.trademarkia.com/
GCS Federal Credit Union,https://www.mygcscu.com/
GE Capital International Financing Corp.,https://www.bloomberg.com/
Geesela Irrevocable Trust,https://www.mandpbank.com/
Generations Community Bank,http://www.mygenfcu.org/
Generations Commercial Bank,https://www.bloomberg.com/
"Georgia Community Bancorp, Incorporated",http://www.ibanknet.com/
George J. and Nancy J. Records 1990 Irrevocable Trust,https://www.bloomberg.com/
Gibraltar Financial Corporation,http://www.bloomberg.com/
Georgia Corporate Federal Credit Union,https://www.cuofga.org/
"Giddings Bancshares, Inc.",http://www.ibanknet.com/
Gideon Management L.L.C.,https://www.bloomberg.com/
"G. Jeffrey Records, Jr. 2004 Family Trust (MER)",https://www.bloomberg.com/
Glenwood Bancorporation,https://www.glenwoodstatebank.com/
"FSB Investments, LLC",http://www.ibanknet.com/
GCB Capital Trust,https://www.bloomberg.com/
Global Cash Network,https://www.globalcashcard.com/
"FOJ Partners II, L.P.",https://www.bloomberg.com/
GMDK Irrevocable Asset Trust FBO Kathryn Roberts,https://www.ffiec.gov/
Fleet Capital Trust XII,https://www.bloomberg.com/
GMDK-Christopher James Keyland Trust,https://www.dallasfed.org/
GMDK-Kathryn Joy Keyland Trust,https://www.dallasfed.org/
GMDK Trust,https://www.ffiec.gov/
GMDK Irrevocable Asset Trust FBO Christopher Keyland,https://www.ffiec.gov/
"Goering Financial Holding Company Partnership, L.P.",http://www.bloomberg.com/
"Goering Management Company, LLC",https://www.bloomberg.com/
"Gold Coast Bancorp, Inc.",https://www.bloomberg.com/
Goldleaf Technologies Inc.,http://www.nasdaq.com/
Gold Bank-Kansas,https://www.bloomberg.com/
Golden Pacific Bank,https://www.goldenpacificbank.com/
Goldome,https://www.nytimes.com/
Goppert Financial Corp.,https://www.goppertfb.com/
Gold Hills Bank,https://www.hillsbank.com/
Grand Canyon Bank,https://www.bizjournals.com/
"Grandview Bankshares, Inc.",http://www.ibanknet.com/
Gordian Acquisition Corp.,https://www.bloomberg.com/
"Graff Family, Inc.",http://www.bloomberg.com/
Government Development Bank for Puerto Rico,http://www.gdb.pr.gov/
"Grasshopper Bank, National Association",https://www.bloomberg.com/
"Great Lakes Brightsource, LLC",https://www.bloomberg.com/
"Grandpoint Bank & Trust, National Association",https://www.grandpointbank.com/
Great Basin Financial Corporation,https://www.fdic.gov/
Great Bear Bank,https://bearstatebank.com/
"Great Western Financial Services, Inc.",https://www.gwloans.com/
"Greater American Finance Group, Inc.",https://www.afginc.com/
Great Western Financial Trust III,https://www.greatwesternbank.com/
Green Apple Bank & Trust,https://www.americanbanker.com/
Greene Investment Co.,https://www.thebankofgreenecounty.com/
Great United Bank,https://www.bankwithunited.com/
"Greensburg Bancshares, Inc.",http://www.bloomberg.com/
Greenville Federal MHC,https://www.greenvillefederal.com/
"Gregg Bancshares, Inc.",https://www.bloomberg.com/
"Griffith Family Financial Holdings, L.L.C.",http://www.griffinfingroup.com/
"Grok Bancshares, Inc.",https://www.bloomberg.com/
GSB Merger Corp.,https://www.bloomberg.com/
Gulfside Bank,https://www.gulfsidebank.com/
"Greene County Bancorp, MHC",https://www.cnbc.com/
GS Financial Corp.,http://www.marcus.com/
H Financial of Florida Inc.,https://www.bloomberg.com/
"Hancock Park Acquisition, L.L.C.",https://www.bloomberg.com/
"HAO Management Company, LLC",https://www.bloomberg.com/
"GWY, LLC",http://www.bloomberg.com/
"Hamilton Bancorp, Inc.",http://www.hamiltonbancorp.com/
Hancock Whitney Bank,https://www.hancockwhitney.com/
H. Pat Henson Company,http://www.ibanknet.com/
"HAO Partners, L.P.",https://www.richmondfed.org/
Great American Bank,https://www.greatambank.com/
"Harbor Bancorp, Inc.",http://www.harboronebancorp.com/
"HAO Partners II, L.P.",https://www.federalreserve.gov/
"HarVest Bancorp, Inc.",https://www.federalreserve.gov/
"Hazen Bancorporation, Inc.",http://www.ibanknet.com/
"Haven Bancorp, MHC",http://www.ibanknet.com/
Harbor Bank & Trust,https://www.bhbt.com/
"Healthcare Bancorp, Inc.",https://www.triumphbancorp.com/
Heartland Financial Capital Trust I,https://www.bloomberg.com/
Hemlock Federal Financial Corp.,http://www.bloomberg.com/
